statistic_name,stage_t,mean,bootstrap_ci_low,bootstrap_ci_high,bootstrap_seed,B_boot
slope_gap_sims,19,19.421286188236873,17.149964634006995,21.753605663688493,20260913,2000
slope_gap_sims,20,21.742012871227306,19.188632930005046,24.471869232915694,20260913,2000
slope_gap_sims,21,21.076528246624925,18.7031629290191,23.61233010147408,20260913,2000
slope_gap_sims,22,19.14120370881814,16.805552576691404,21.501414858482185,20260913,2000
slope_gap_sims,23,19.1192154383771,16.775827508895507,21.493415909841787,20260913,2000
slope_gap_sims,24,20.893026809764983,18.593542901198468,23.295401787862705,20260913,2000
slope_gap_sims,25,21.78248792090715,19.286338075756657,24.617349866814017,20260913,2000
slope_gap_sims,26,20.159415969765803,17.81471073310444,22.576182375581613,20260913,2000
slope_gap_sims,27,19.450559274854122,17.33597438770606,21.746174063482357,20260913,2000
slope_gap_sims,28,19.54239302394484,17.4448171677464,21.870366159613287,20260913,2000
slope_gap_sims,29,19.532273025442787,17.50412911835636,21.738586482836727,20260913,2000
slope_gap_sims,30,19.725517291784783,17.63207963274995,22.204689566561782,20260913,2000
slope_gap_sims,31,19.09557607750803,16.857270861543853,21.479279784741028,20260913,2000
slope_gap_sims,32,19.435702868833726,17.373276474383044,21.569154527262317,20260913,2000
slope_gap_sims,33,21.80657030374871,19.462343500905217,24.305413706076134,20260913,2000
slope_gap_sims,34,19.53538928774496,17.29434056231426,21.760040718309156,20260913,2000
slope_gap_sims,35,17.249150711907554,15.359394618677014,19.216893159810148,20260913,2000
slope_gap_sims,36,19.541497751718037,17.402336348179134,21.84305294901044,20260913,2000
slope_gap_sims,37,20.080424624901017,17.92390553800165,22.527450828223515,20260913,2000
slope_gap_sims,38,18.52059329277034,16.47582636664548,20.62572810584913,20260913,2000
slope_gap_sims,39,17.069260973875185,15.234189095579072,18.942393641075487,20260913,2000
slope_gap_sims,40,19.233004226882965,17.103235365840867,21.59936337341055,20260913,2000
slope_gap_sims,41,17.818452801738378,15.913997578866756,19.805750714133243,20260913,2000
slope_gap_sims,42,16.858367976790163,14.867535974758573,18.904624384789436,20260913,2000
slope_gap_sims,43,15.32127321978089,13.691778514294315,17.10851375961892,20260913,2000
slope_gap_sims,44,13.535558746308253,12.182059257708122,14.945995349855675,20260913,2000
slope_gap_sims,45,13.315114852452494,11.94957632516786,14.767973390299417,20260913,2000
slope_gap_sims,46,13.400323792737861,12.132877291159582,14.718889386130545,20260913,2000
slope_gap_sims,47,13.193656116468176,12.03121417103354,14.410600470608623,20260913,2000
slope_gap_sims,48,11.758392610064526,10.87153347181471,12.74528266642063,20260913,2000
slope_gap_sims,49,10.219870078443895,9.623314593451186,10.921106419257837,20260913,2000
intercept_angle_sims,0,7.695163668539355,7.0995846659073445,8.356595077601986,20260913,2000
intercept_angle_sims,1,7.328581467170769,6.73354726721575,7.946505435798915,20260913,2000
intercept_angle_sims,2,8.513261274671947,7.785582730286897,9.264696276604836,20260913,2000
intercept_angle_sims,3,8.247257937700024,7.575009795158329,8.973022497028056,20260913,2000
intercept_angle_sims,4,8.217087005758076,7.596557935815018,8.816925489508712,20260913,2000
intercept_angle_sims,5,7.776137620660073,7.227163909180208,8.383691914250411,20260913,2000
intercept_angle_sims,6,8.362279139314833,7.669878855455982,9.053403116569546,20260913,2000
intercept_angle_sims,7,8.695245454759132,7.968893818600794,9.428195466211836,20260913,2000
intercept_angle_sims,8,7.881487072155091,7.305622271870674,8.53794086380922,20260913,2000
intercept_angle_sims,9,8.165762010490525,7.515724946517812,8.84931788327532,20260913,2000
intercept_angle_sims,10,8.363713858563194,7.719715616062583,9.013386630403735,20260913,2000
intercept_angle_sims,11,8.90100732558111,8.23186107974169,9.63472100106714,20260913,2000
intercept_angle_sims,12,8.11567384099097,7.493955959791688,8.793681962193007,20260913,2000
intercept_angle_sims,13,8.555559758990904,7.904348012428952,9.272820153021593,20260913,2000
intercept_angle_sims,14,8.168800720239245,7.560962354361767,8.846186238923664,20260913,2000
intercept_angle_sims,15,7.866948056443567,7.232627418218529,8.5101881522534,20260913,2000
intercept_angle_sims,16,8.474348127889188,7.812856863941406,9.116859665127633,20260913,2000
intercept_angle_sims,17,8.839607070529635,8.157513648287766,9.511458146422827,20260913,2000
intercept_angle_sims,18,8.627204474558416,7.929617575970458,9.341273461048658,20260913,2000
intercept_angle_sims,19,8.364097206350271,7.719917274825315,9.065427988063188,20260913,2000
intercept_angle_sims,20,8.505009019868117,7.868934229438043,9.191346837724826,20260913,2000
intercept_angle_sims,21,8.123896424955445,7.528926022789588,8.755741675933702,20260913,2000
intercept_angle_sims,22,8.901933830068874,8.204566889474844,9.62446812452369,20260913,2000
intercept_angle_sims,23,8.050956459512747,7.478784875595003,8.649072465492868,20260913,2000
intercept_angle_sims,24,8.030337955335035,7.433808675046179,8.623992910177822,20260913,2000
intercept_angle_sims,25,8.282275359121247,7.655163221693094,8.955752733109717,20260913,2000
intercept_angle_sims,26,8.16980934280762,7.5254404318541015,8.802756886057951,20260913,2000
intercept_angle_sims,27,8.787226546415281,8.126371925978734,9.528319225145568,20260913,2000
intercept_angle_sims,28,8.323914685604976,7.655132433780823,9.038533292734051,20260913,2000
intercept_angle_sims,29,8.424898832306505,7.82966892146342,9.087697661904546,20260913,2000
intercept_angle_sims,30,8.672794749416365,8.021452297370452,9.344453246225493,20260913,2000
intercept_angle_sims,31,8.126342194935075,7.482099431832716,8.800039223600647,20260913,2000
intercept_angle_sims,32,8.304923030163549,7.7043459588347964,8.944474950747038,20260913,2000
intercept_angle_sims,33,8.162487153639193,7.561979347502692,8.797565217724815,20260913,2000
intercept_angle_sims,34,8.158308475757583,7.5027189900978355,8.83514486609559,20260913,2000
intercept_angle_sims,35,8.55830722729694,7.906363074754309,9.258236348627362,20260913,2000
intercept_angle_sims,36,9.328322481085582,8.634836644309127,10.126578334114381,20260913,2000
intercept_angle_sims,37,8.797499953251107,8.13592000680882,9.441814994575834,20260913,2000
intercept_angle_sims,38,8.06173772865012,7.482283230563927,8.700450275699877,20260913,2000
intercept_angle_sims,39,8.095316552695436,7.485651801294803,8.716960303991458,20260913,2000
intercept_angle_sims,40,8.016343029545613,7.434147302843462,8.624844656491982,20260913,2000
intercept_angle_sims,41,8.811890046239208,8.167073076090448,9.50568791604263,20260913,2000
intercept_angle_sims,42,8.804992324287872,8.122302325406865,9.519493639898158,20260913,2000
intercept_angle_sims,43,8.490779809278061,7.887601292770806,9.14115755390144,20260913,2000
intercept_angle_sims,44,8.347122894264405,7.741413039510209,8.993675774766897,20260913,2000
intercept_angle_sims,45,7.921265167700196,7.31392846080423,8.537159209547074,20260913,2000
intercept_angle_sims,46,8.56606484525925,7.901895889365305,9.244234833113776,20260913,2000
intercept_angle_sims,47,7.715411156698049,7.114444213186553,8.333704244076245,20260913,2000
intercept_angle_sims,48,8.368758006703272,7.716055986625012,9.0918095244535,20260913,2000
intercept_angle_sims,49,8.104527774502893,7.491758496920371,8.74215607555605,20260913,2000
slope_angle_sims,0,9.594790865586384,8.249720672228081,10.972246314035294,20260913,2000
slope_angle_sims,1,6.4476919197988005,5.458314467269924,7.471226317500965,20260913,2000
slope_angle_sims,2,7.420291769222451,6.240602260614979,8.563359396807837,20260913,2000
slope_angle_sims,3,9.51857511549072,8.115491557593364,10.957210450689923,20260913,2000
slope_angle_sims,4,10.260379009076763,8.773480289282896,11.804298287971983,20260913,2000
slope_angle_sims,5,9.704290822976612,8.277628988383151,11.16323519967608,20260913,2000
slope_angle_sims,6,11.464833599187616,9.952450836445763,13.10403844129296,20260913,2000
slope_angle_sims,7,11.028214602053461,9.501590832689415,12.644788091904925,20260913,2000
slope_angle_sims,8,10.778862823969558,9.265462870032252,12.361756583317455,20260913,2000
slope_angle_sims,9,10.846972941908257,9.399618964463684,12.32431746493029,20260913,2000
slope_angle_sims,10,11.048708033300493,9.561961699280172,12.566723522654806,20260913,2000
slope_angle_sims,11,10.195389552094507,8.800431057644651,11.682733172627573,20260913,2000
slope_angle_sims,12,9.358318014009637,8.025302180732403,10.8310156064938,20260913,2000
slope_angle_sims,13,11.241246613861891,9.688765438147295,12.870845520765604,20260913,2000
slope_angle_sims,14,10.385439380682561,8.915177577463584,11.940870943492039,20260913,2000
slope_angle_sims,15,11.342658336147618,9.800481582589383,12.92246404752047,20260913,2000
slope_angle_sims,16,12.474128559874066,10.940521394277251,14.160780048705153,20260913,2000
slope_angle_sims,17,10.610839989168468,9.168388497660544,12.156145409542264,20260913,2000
slope_angle_sims,18,10.32186645029408,8.96194851148718,11.89558364709137,20260913,2000
slope_angle_sims,19,9.782081997435991,8.455981493323034,11.205204966523604,20260913,2000
slope_angle_sims,20,11.202531390980658,9.703518705098565,12.72690936,20260913,2000
slope_angle_sims,21,12.721485473525565,11.073893776830818,14.518797327252411,20260913,2000
slope_angle_sims,22,10.139853906525698,8.695666567153967,11.58859220140977,20260913,2000
slope_angle_sims,23,10.118902179933622,8.790649660587437,11.588096206977365,20260913,2000
slope_angle_sims,24,10.539712922646315,9.008563014444515,12.08837410851438,20260913,2000
slope_angle_sims,25,11.284116216187709,9.774360702268924,12.842617124038087,20260913,2000
slope_angle_sims,26,11.708731089823843,10.11207926846614,13.351630021654861,20260913,2000
slope_angle_sims,27,10.347734478455276,8.950426754801631,11.827866368602288,20260913,2000
slope_angle_sims,28,10.859666836506278,9.335676681882447,12.424857458347889,20260913,2000
slope_angle_sims,29,9.393335588518115,8.020344606493293,10.807102482555054,20260913,2000
slope_angle_sims,30,9.547828028268324,8.171547910890618,10.934146196406841,20260913,2000
slope_angle_sims,31,9.649662298530687,8.279641957384301,11.114333881407193,20260913,2000
slope_angle_sims,32,9.91311150341959,8.515813418155966,11.360479491202945,20260913,2000
slope_angle_sims,33,10.526289299037591,9.072821094044295,12.055710949479273,20260913,2000
slope_angle_sims,34,10.673110891985717,9.144379939411165,12.200403721181326,20260913,2000
slope_angle_sims,35,9.209787493370724,7.8935985022308675,10.54073304401327,20260913,2000
slope_angle_sims,36,10.171246664043712,8.753943673553284,11.683133346570534,20260913,2000
slope_angle_sims,37,9.213773663956763,7.845300798322849,10.599476226254584,20260913,2000
slope_angle_sims,38,9.392451742755984,8.025539022302603,10.856634689459856,20260913,2000
slope_angle_sims,39,8.564039138585478,7.251569809270622,9.873791225145519,20260913,2000
slope_angle_sims,40,8.714296903002104,7.457095381404583,10.06870601630074,20260913,2000
slope_angle_sims,41,7.64632356494487,6.4721810124882495,8.851107053818385,20260913,2000
slope_angle_sims,42,7.645610781520273,6.49835029848392,8.880528598776024,20260913,2000
slope_angle_sims,43,7.502695467081881,6.3420057077045975,8.777817146845793,20260913,2000
slope_angle_sims,44,5.80433577935979,4.80068131068906,6.80837999652326,20260913,2000
slope_angle_sims,45,6.3674298365063855,5.315155592466645,7.493611456847557,20260913,2000
slope_angle_sims,46,5.063743962777908,4.169150958585039,6.022471621478056,20260913,2000
slope_angle_sims,47,5.212651642639912,4.31128770534717,6.13464177715947,20260913,2000
slope_angle_sims,48,3.939515374285208,3.271425628981482,4.68811297054386,20260913,2000
slope_angle_sims,49,2.24305916557613,2.025399264938111,2.486673932380322,20260913,2000
